university_name,group_code,sample_major_name,suggested_majors,in_simple,auto_filled
华南师范大学,121,专业组121,,NO,NO
华南师范大学,122,专业组122,,NO,NO
惠州学院,113,专业组113,,NO,NO
惠州学院,114,专业组114,,NO,NO
惠州学院,115,专业组115,,NO,NO
韩山师范学院,122,专业组122,,NO,NO
韩山师范学院,123,专业组123,,NO,NO
岭南师范学院,149,专业组149,,NO,NO
岭南师范学院,150,专业组150,,NO,NO
肇庆学院,127,专业组127,,NO,NO
肇庆学院,128,专业组128,,NO,NO
肇庆学院,129,专业组129,,NO,NO
肇庆学院,130,专业组130,,NO,NO
肇庆学院,131,专业组131,,NO,NO
肇庆学院,132,专业组132,,NO,NO
嘉应学院,131,专业组131,,NO,NO
嘉应学院,132,专业组132,,NO,NO
嘉应学院,133,专业组133,,NO,NO
广东技术师范大学,103,专业组103,,NO,NO
广东技术师范大学,"教
104","专业组教
104",,NO,NO
广东技术师范大学,105,专业组105,,NO,NO
广东技术师范大学,106,专业组106,,NO,NO
广东技术师范大学,107,专业组107,,NO,NO
"省
广东技术师范大学",108,专业组108,,NO,NO
广东技术师范大学,109,专业组109,,NO,NO
广东技术师范大学,110,专业组110,,NO,NO
"东
广东技术师范大学",111,专业组111,,NO,NO
"东
北京师范大学(珠海校区)",701,专业组701,,NO,NO
复旦大学,"省
710","专业组省
710",,NO,NO
"东
华东理工大学",704,专业组704,,NO,NO
重庆大学,"教
703","专业组教
703",,NO,NO
电子科技大学,"省
702","专业组省
702",,NO,NO
"东
贵州大学",704,专业组704,,NO,NO
"广
西安交通大学",702,专业组702,,NO,NO
北京师范大学,210,专业组210,,NO,NO
天津美术学院,203,专业组203,,NO,NO
绍兴文理学院,202,专业组202,,NO,NO
景德镇陶瓷大学,209,专业组209,,NO,NO
上饶师范学院,214,专业组214,,NO,NO
宜春学院,219,专业组219,,NO,NO
山东艺术学院,205,专业组205,,NO,NO
韩山师范学院,237,专业组237,,NO,NO
岭南师范学院,234,专业组234,,NO,NO
肇庆学院,236,专业组236,,NO,NO
广西艺术学院,211,专业组211,,NO,NO
四川美术学院,205,专业组205,,NO,NO
西安美术学院,203,专业组203,,NO,NO
新疆艺术学院,208,专业组208,,NO,NO
北京城市学院,207,专业组207,,NO,NO
华南农业大学珠江学院,213,专业组213,,NO,NO
河北美术学院,202,专业组202,,NO,NO
武昌工学院,204,专业组204,,NO,NO
北海艺术设计学院,205,专业组205,,NO,NO
武汉传媒学院,209,专业组209,,NO,NO
琼台师范学院,"教
211","专业组教
211",,NO,NO
广州新华学院,210,专业组210,,NO,NO
四川文化艺术学院,211,专业组211,,NO,NO
"省
广东第二师范学院",223,专业组223,,NO,NO
郑州美术学院,202,专业组202,,NO,NO
天津体育学院,207,专业组207,,NO,NO
河北工程大学,205,专业组205,,NO,NO
中北大学,212,专业组212,,NO,NO
山西大同大学,203,专业组203,,NO,NO
忻州师范学院,203,专业组203,,NO,NO
沈阳体育学院,201,专业组201,,NO,NO
沈阳体育学院,202,专业组202,,NO,NO
沈阳体育学院(中外合作办学),203,专业组203,,NO,NO
哈尔滨体育学院,204,专业组204,,NO,NO
哈尔滨体育学院,205,专业组205,,NO,NO
上海体育大学,210,专业组210,,NO,NO
上海体育大学,212,专业组212,,NO,NO
上海体育大学,213,专业组213,,NO,NO
温州大学,208,专业组208,,NO,NO
福建师范大学(中外合作办学),207,专业组207,,NO,NO
闽南师范大学,205,专业组205,,NO,NO
南昌航空大学,208,专业组208,,NO,NO
江西中医药大学,206,专业组206,,NO,NO
"省
江西师范大学",215,专业组215,,NO,NO
井冈山大学,208,专业组208,,NO,NO
"东
江西财经大学",208,专业组208,,NO,NO
"广
河南大学",214,专业组214,,NO,NO
许昌学院,201,专业组201,,NO,NO
长江大学,211,专业组211,,NO,NO
中国地质大学(武汉),210,专业组210,,NO,NO
华中师范大学,210,专业组210,,NO,NO
华中师范大学,211,专业组211,,NO,NO
湖北大学,208,专业组208,,NO,NO
武汉体育学院,205,专业组205,,NO,NO
武汉体育学院,214,专业组214,,NO,NO
吉首大学,211,专业组211,,NO,NO
湖南农业大学,212,专业组212,,NO,NO
湖南师范大学(中外合作办学),215,专业组215,,NO,NO
湖南理工学院,207,专业组207,,NO,NO
怀化学院,206,专业组206,,NO,NO
汕头大学,212,专业组212,,NO,NO
广东海洋大学,234,专业组234,,NO,NO
广州中医药大学,220,专业组220,,NO,NO
华南师范大学,268,专业组268,,NO,NO
韶关学院(学分互认),202,专业组202,,NO,NO
惠州学院,250,专业组250,,NO,NO
韩山师范学院,231,专业组231,,NO,NO
岭南师范学院,235,专业组235,,NO,NO
肇庆学院,230,专业组230,,NO,NO
嘉应学院,233,专业组233,,NO,NO
广州体育学院,204,专业组204,,YES,YES
广州体育学院,205,专业组205,,NO,NO
广州体育学院,216,专业组216,,NO,NO
广州体育学院,217,专业组217,,NO,NO
深圳大学,291,专业组291,,NO,NO
深圳大学,"教
292","专业组教
292",,NO,NO
广东财经大学,221,专业组221,,NO,NO
"省
广西师范大学",210,专业组210,,NO,NO
广西师范大学(中外合作办学),212,专业组212,,NO,NO
"东
广西民族大学",209,专业组209,,NO,NO
重庆邮电大学,204,专业组204,,NO,NO
西南科技大学,206,专业组206,,NO,NO
"广
四川师范大学",207,专业组207,,NO,NO
内江师范学院,208,专业组208,,NO,NO
成都体育学院,201,专业组201,,NO,NO
成都体育学院,202,专业组202,,NO,NO
贵州医科大学,203,专业组203,,NO,NO
黔南民族师范学院,201,专业组201,,NO,NO
长安大学,211,专业组211,,NO,NO
广东白云学院,228,专业组228,,NO,NO
江汉大学,203,专业组203,,NO,NO
广州大学,251,专业组251,,NO,NO
广州大学,252,专业组252,,NO,NO
成都大学,211,专业组211,,NO,NO
海南热带海洋学院,209,专业组209,,NO,NO
海南热带海洋学院,210,专业组210,,NO,NO
江西警察学院,204,专业组204,,NO,NO
广西科技师范学院,206,专业组206,,NO,NO
南宁学院,206,专业组206,,NO,NO
文山学院,201,专业组201,,NO,NO
广东石油化工学院,217,专业组217,,NO,NO
广东石油化工学院,218,专业组218,,NO,NO
海南师范大学,217,专业组217,,NO,NO
东莞理工学院,210,专业组210,,NO,NO
黄河科技学院,204,专业组204,,NO,NO
桂林旅游学院(中外合作办学),210,专业组210,,NO,NO
南京特殊教育师范学院,210,专业组210,,NO,NO
海口经济学院,"教
206","专业组教
206",,NO,NO
广州华商学院,221,专业组221,,NO,NO
湛江科技学院,210,专业组210,,NO,NO
"省
华南农业大学珠江学院",221,专业组221,,NO,NO
华南农业大学珠江学院,222,专业组222,,NO,NO
中南林业科技大学涉外学院,204,专业组204,,NO,NO
河北传媒学院,204,专业组204,,NO,NO
"东
南昌理工学院",207,专业组207,,NO,NO
江西应用科技学院,204,专业组204,,NO,NO
武汉体育学院体育科技学院,203,专业组203,,NO,NO
南昌职业大学,203,专业组203,,NO,NO
"广
南昌交通学院",205,专业组205,,NO,NO
南昌航空大学科技学院,208,专业组208,,NO,NO
赣南科技学院,208,专业组208,,NO,NO
赣南师范大学科技学院,210,专业组210,,NO,NO
集美大学诚毅学院,205,专业组205,,NO,NO
桂林信息科技学院,206,专业组206,,NO,NO
广州华立学院,214,专业组214,,NO,NO
珠海科技学院,206,专业组206,,NO,NO
广东理工学院,211,专业组211,,NO,NO
豫章师范学院,206,专业组206,,NO,NO
琼台师范学院,207,专业组207,,NO,NO
南京师范大学泰州学院,204,专业组204,,NO,NO
三亚学院,210,专业组210,,NO,NO
广州新华学院,207,专业组207,,NO,NO
四川大学锦江学院,208,专业组208,,NO,NO
四川文化艺术学院,203,专业组203,,NO,NO
太原工业学院,203,专业组203,,NO,NO
广东第二师范学院,224,专业组224,,NO,NO
成都师范学院,207,专业组207,,NO,NO
南昌师范学院,207,专业组207,,NO,NO
河南体育学院,201,专业组201,,NO,NO
北京师范大学(珠海校区),206,专业组206,,NO,NO
广东技术师范大学(河源校区),205,专业组205,,NO,NO
珠海艺术职业学院,507,专业组507,,NO,NO
河北美术学院,502,专业组502,,NO,NO
景德镇陶瓷职业技术学院,504,专业组504,,NO,NO
河北工艺美术职业学院,503,专业组503,,NO,NO
广东茂名幼儿师范专科学校,551,专业组551,,NO,NO
南充科技职业学院,503,专业组503,,NO,NO
上饶幼儿师范高等专科学校,508,专业组508,,NO,NO
广东江门中医药职业学院,"教
102","专业组教
102",,NO,NO
"省
广东江门中医药职业学院",106,专业组106,,NO,NO
"东
广东江门中医药职业学院",110,专业组110,,NO,NO
"广
广东江门中医药职业学院",114,专业组114,,NO,NO
湖南大众传媒职业技术学院,504,专业组504,,NO,NO
珠海艺术职业学院,508,专业组508,,NO,NO
三亚城市职业学院,509,专业组509,,NO,NO
重庆传媒职业学院,504,专业组504,,NO,NO
广东亚视演艺职业学院,506,专业组506,,NO,NO
成都外国语学院,504,专业组504,,NO,NO
武汉传媒学院,504,专业组504,,NO,NO
广西幼儿师范高等专科学校,507,专业组507,,NO,NO
四川电影电视学院,506,专业组506,,NO,NO
广东茂名幼儿师范专科学校,561,专业组561,,NO,NO
广东茂名幼儿师范专科学校,"教
562","专业组教
562",,NO,NO
南充电影工业职业学院,505,专业组505,,NO,NO
广州幼儿师范高等专科学校,505,专业组505,,NO,NO
贵州传媒职业学院,504,专业组504,,NO,NO
北京电影学院,501,专业组501,,NO,NO
海口经济学院,507,专业组507,,NO,NO
上海震旦职业学院,505,专业组505,,NO,NO
重庆传媒职业学院,505,专业组505,,NO,NO
广东亚视演艺职业学院,508,专业组508,,NO,NO
湖北艺术职业学院,504,专业组504,,NO,NO
武汉传媒学院,505,专业组505,,NO,NO
广东文艺职业学院,501,专业组501,,NO,NO
厦门演艺职业学院,504,专业组504,,NO,NO
广西演艺职业学院,503,专业组503,,NO,NO
广西幼儿师范高等专科学校,"教
508","专业组教
508",,NO,NO
广东艺术职业学院,511,专业组511,,NO,NO
四川电影电视学院,507,专业组507,,NO,NO
四川电影电视学院,508,专业组508,,NO,NO
"省
德阳农业科技职业学院",505,专业组505,,NO,NO
海南东方新丝路职业学院,506,专业组506,,NO,NO
广东艺术职业学院,512,专业组512,,NO,NO
昆明传媒学院,503,专业组503,,NO,NO
广东酒店管理职业技术学院,"教
503","专业组教
503",,NO,NO
"省
海南东方新丝路职业学院",503,专业组503,,NO,NO
湛江幼儿师范专科学校,506,专业组506,,NO,NO
海口经济学院,505,专业组505,,NO,NO
广东肇庆航空职业学院,518,专业组518,,NO,NO
海南东方新丝路职业学院,504,专业组504,,NO,NO
广东茂名幼儿师范专科学校,562,专业组562,,NO,NO
北京体育大学,214,专业组214,,NO,NO
邯郸学院,203,专业组203,,NO,NO
沈阳音乐学院,206,专业组206,,NO,NO
吉林艺术学院,203,专业组203,,NO,NO
上海师范大学,204,专业组204,,NO,NO
上海体育大学,206,专业组206,,NO,NO
河海大学,206,专业组206,,NO,NO
赣南师范大学,220,专业组220,,NO,NO
山东艺术学院,206,专业组206,,NO,NO
武汉体育学院,208,专业组208,,NO,NO
湖南大学,211,专业组211,,NO,NO
暨南大学,229,专业组229,,NO,NO
广东海洋大学,239,专业组239,,NO,NO
广州体育学院,207,专业组207,,NO,NO
广州体育学院,208,专业组208,,NO,NO
深圳大学,272,专业组272,,NO,NO
广东财经大学,218,专业组218,,NO,NO
广西艺术学院,212,专业组212,,NO,NO
广西民族大学,211,专业组211,,NO,NO
重庆大学,209,专业组209,,NO,NO
西南大学,"教
216","专业组教
216",,NO,NO
四川音乐学院,208,专业组208,,NO,NO
云南艺术学院,209,专业组209,,NO,NO
"省
广东白云学院",231,专业组231,,NO,NO
长沙学院,211,专业组211,,NO,NO
广州大学,253,专业组253,,NO,NO
广州大学,254,专业组254,,NO,NO
"东
中华女子学院",206,专业组206,,NO,NO
西安培华学院,207,专业组207,,NO,NO
北京城市学院,208,专业组208,,NO,NO
湖南女子学院,206,专业组206,,NO,NO
"广
武汉东湖学院",206,专业组206,,NO,NO
汉口学院,207,专业组207,,NO,NO
广东外语外贸大学,219,专业组219,,NO,NO
海口经济学院,211,专业组211,,NO,NO
武昌理工学院,205,专业组205,,NO,NO
上海立达学院,205,专业组205,,NO,NO
重庆城市科技学院,202,专业组202,,NO,NO
广东外语外贸大学南国商学院,251,专业组251,,NO,NO
广州华商学院,241,专业组241,,NO,NO
华南农业大学珠江学院,214,专业组214,,NO,NO
华南农业大学珠江学院,215,专业组215,,NO,NO
华南农业大学珠江学院,216,专业组216,,NO,NO
中南林业科技大学涉外学院,207,专业组207,,NO,NO
郑州科技学院,204,专业组204,,NO,NO
河北传媒学院,213,专业组213,,NO,NO
浙江越秀外国语学院,206,专业组206,,NO,NO
南昌理工学院,211,专业组211,,NO,NO
武汉晴川学院,205,专业组205,,NO,NO
昆明城市学院,207,专业组207,,NO,NO
昆明传媒学院,203,专业组203,,NO,NO
江西服装学院,207,专业组207,,NO,NO
南昌职业大学,208,专业组208,,NO,NO
南昌交通学院,208,专业组208,,NO,NO
南昌航空大学科技学院,209,专业组209,,NO,NO
北海艺术设计学院,206,专业组206,,NO,NO
重庆财经学院,205,专业组205,,NO,NO
大连艺术学院,206,专业组206,,NO,NO
吉林动画学院,203,专业组203,,NO,NO
首都师范大学科德学院,201,专业组201,,NO,NO
上海视觉艺术学院,208,专业组208,,NO,NO
南宁理工学院,205,专业组205,,NO,NO
南京航空航天大学金城学院,209,专业组209,,NO,NO
天津传媒学院,205,专业组205,,NO,NO
长春人文学院,205,专业组205,,NO,NO
四川传媒学院,"教
209","专业组教
209",,NO,NO
四川传媒学院,210,专业组210,,NO,NO
成都文理学院,202,专业组202,,NO,NO
"省
成都外国语学院",203,专业组203,,NO,NO
西北大学现代学院,207,专业组207,,NO,NO
武汉传媒学院,210,专业组210,,NO,NO
南京传媒学院,209,专业组209,,NO,NO
"东
豫章师范学院",209,专业组209,,NO,NO
湖南信息学院,201,专业组201,,NO,NO
南京师范大学泰州学院,205,专业组205,,NO,NO
"广
燕京理工学院",201,专业组201,,NO,NO
广州新华学院,211,专业组211,,NO,NO
广州新华学院,212,专业组212,,NO,NO
成都锦城学院,205,专业组205,,NO,NO
武汉设计工程学院,203,专业组203,,NO,NO
四川大学锦江学院,210,专业组210,,NO,NO
青岛电影学院,207,专业组207,,NO,NO
四川电影电视学院,209,专业组209,,NO,NO
山西传媒学院,206,专业组206,,NO,NO
中国人民大学,208,专业组208,,NO,NO
北京师范大学,"育
211","专业组育
211",,NO,NO
"教
北京外国语大学",211,专业组211,,NO,NO
北京外国语大学(中外合作办学),213,专业组213,,NO,NO
"省
北京第二外国语学院",206,专业组206,,NO,NO
"东
北京语言大学(中外合作办学)",212,专业组212,,NO,NO
"广
中国传媒大学(中外合作办学)",210,专业组210,,NO,NO
中央财经大学(中外合作办学),207,专业组207,,NO,NO
北京体育大学(中外合作办学),217,专业组217,,NO,NO
中央美术学院(中外合作办学),207,专业组207,,NO,NO
天津大学(中外合作办学),206,专业组206,,NO,NO
天津科技大学(中外合作办学),209,专业组209,,NO,NO
天津工业大学,"育
212","专业组育
212",,NO,NO
"教
天津中医药大学",205,专业组205,,NO,NO
"省
天津外国语大学",201,专业组201,,NO,NO
"东
天津外国语大学",204,专业组204,,NO,NO
天津外国语大学(中外合作办学),205,专业组205,,NO,NO
"广
天津商业大学",211,专业组211,,NO,NO
天津商业大学(中外合作办学),212,专业组212,,NO,NO
天津财经大学(中外合作办学),208,专业组208,,NO,NO
华北理工大学(联合培养),212,专业组212,,NO,NO
内蒙古科技大学,"育
206","专业组育
206",,NO,NO
"教
内蒙古师范大学",209,专业组209,,NO,NO
"省
辽宁大学(中外合作办学)",203,专业组203,,NO,NO
"东
辽宁大学(中外合作办学)",206,专业组206,,NO,NO
"广
辽宁工程技术大学",207,专业组207,,NO,NO
大连交通大学(中外合作办学),205,专业组205,,NO,NO
大连海事大学(中外合作办学),212,专业组212,,NO,NO
东北财经大学(中外合作办学),203,专业组203,,NO,NO
东北财经大学(中外合作办学),204,专业组204,,NO,NO
长春理工大学,"育
214","专业组育
214",,NO,NO
"教
长春工业大学",211,专业组211,,NO,NO
"省
长春工业大学",215,专业组215,,NO,NO
