university_code,university,category,group_code,min_score,min_rank,plan_count,source,verified,has_major_details,major_name,group_name
10541,湖南中医药大学,物理,212,550,81336,2,广东省教育考试院官方PDF,True,False,,
10541,湖南中医药大学,物理,213,549,82589,2,广东省教育考试院官方PDF,True,False,,
10541,湖南中医药大学,物理,214,532,108536,29,广东省教育考试院官方PDF,True,False,,
10542,湖南师范大学,物理,227,583,41047,29,广东省教育考试院官方PDF,True,False,,
10542,湖南师范大学,物理,229,590,34788,4,广东省教育考试院官方PDF,True,False,,
10542,湖南师范大学,物理,230,588,36857,2,广东省教育考试院官方PDF,True,False,,
10542,湖南师范大学,物理,231,591,33588,6,广东省教育考试院官方PDF,True,False,,
10542,湖南师范大学,物理,232,599,27654,4,广东省教育考试院官方PDF,True,False,,
10542,湖南师范大学,物理,233,598,27814,44,广东省教育考试院官方PDF,True,False,,
10542,湖南师范大学,物理,234,607,21432,6,广东省教育考试院官方PDF,True,False,,
10542,湖南师范大学,物理,236,577,47333,22,广东省教育考试院官方PDF,True,False,,
10543,湖南理工学院,物理,214,535,104525,2,广东省教育考试院官方PDF,True,False,,
10543,湖南理工学院,物理,215,512,143733,9,广东省教育考试院官方PDF,True,False,,
10545,湘南学院,物理,219,518,132631,8,广东省教育考试院官方PDF,True,False,,
10545,湘南学院,物理,222,522,125515,8,广东省教育考试院官方PDF,True,False,,
10545,湘南学院,物理,224,528,115043,10,广东省教育考试院官方PDF,True,False,,
10546,衡阳师范学院,物理,210,521,127695,"考
2",广东省教育考试院官方PDF,True,False,,
10546,衡阳师范学院,物理,211,502,161535,9,广东省教育考试院官方PDF,True,False,,
10546,衡阳师范学院,物理,212,541,94593,3,广东省教育考试院官方PDF,True,False,,
10546,衡阳师范学院,物理,213,505,154906,11,广东省教育考试院官方PDF,True,False,,
10547,邵阳学院,物理,"育
212",502,161324,3,广东省教育考试院官方PDF,True,False,,
10547,邵阳学院,物理,213,499,166362,8,广东省教育考试院官方PDF,True,False,,
10547,邵阳学院,物理,214,509,149225,2,广东省教育考试院官方PDF,True,False,,
10547,邵阳学院,物理,215,502,161501,15,广东省教育考试院官方PDF,True,False,,
10547,"教
邵阳学院",物理,216,497,170203,15,广东省教育考试院官方PDF,True,False,,
10548,怀化学院,物理,213,511,144538,10,广东省教育考试院官方PDF,True,False,,
10548,怀化学院,物理,215,497,170838,1,广东省教育考试院官方PDF,True,False,,
10549,湖南文理学院(中外合作办学),物理,207,480,200522,6,广东省教育考试院官方PDF,True,False,,
10549,"省
湖南文理学院",物理,208,496,172617,6,广东省教育考试院官方PDF,True,False,,
10549,湖南文理学院(中外合作办学),物理,209,504,157274,4,广东省教育考试院官方PDF,True,False,,
10551,湖南科技学院,物理,211,499,167284,18,广东省教育考试院官方PDF,True,False,,
10553,湖南人文科技学院,物理,211,501,162721,4,广东省教育考试院官方PDF,True,False,,
10553,"东
湖南人文科技学院(中外合作办学)",物理,212,495,174700,1,广东省教育考试院官方PDF,True,False,,
10553,湖南人文科技学院,物理,213,502,161236,10,广东省教育考试院官方PDF,True,False,,
10553,湖南人文科技学院,物理,214,517,134953,1,广东省教育考试院官方PDF,True,False,,
10554,湖南工商大学,物理,212,548,84083,1,广东省教育考试院官方PDF,True,False,,
10554,"广
湖南工商大学",物理,213,550,81584,4,广东省教育考试院官方PDF,True,False,,
10554,湖南工商大学(中外合作办学),物理,214,538,99675,2,广东省教育考试院官方PDF,True,False,,
10554,湖南工商大学,物理,215,522,126189,3,广东省教育考试院官方PDF,True,False,,
10554,湖南工商大学,物理,216,536,102093,10,广东省教育考试院官方PDF,True,False,,
10555,南华大学,物理,215,535,103774,10,广东省教育考试院官方PDF,True,False,,
10555,南华大学,物理,216,529,114574,2,广东省教育考试院官方PDF,True,False,,
10555,南华大学,物理,217,531,109975,12,广东省教育考试院官方PDF,True,False,,
10555,南华大学,物理,218,528,116299,28,广东省教育考试院官方PDF,True,False,,
10555,南华大学,物理,219,523,124146,11,广东省教育考试院官方PDF,True,False,,
10555,南华大学,物理,220,522,124925,306,广东省教育考试院官方PDF,True,False,,
10555,南华大学,物理,221,506,153251,168,广东省教育考试院官方PDF,True,False,,
10558,中山大学,物理,212,631,9390,183,广东省教育考试院官方PDF,True,True,计算机科学与技术,
10558,中山大学,物理,212,631,9390,183,广东省教育考试院官方PDF,True,True,软件工程,
10558,中山大学,物理,212,631,9390,183,广东省教育考试院官方PDF,True,True,网络工程,
10558,中山大学,物理,212,631,9390,183,广东省教育考试院官方PDF,True,True,信息安全,
10558,中山大学,物理,213,629,9936,98,广东省教育考试院官方PDF,True,True,机械工程,
10558,中山大学,物理,213,629,9936,98,广东省教育考试院官方PDF,True,True,机械设计制造及其自动化,
10558,中山大学,物理,213,629,9936,98,广东省教育考试院官方PDF,True,True,机器人工程,
10558,中山大学,物理,214,642,5517,271,广东省教育考试院官方PDF,True,True,电气工程及其自动化,
10558,中山大学,物理,214,642,5517,271,广东省教育考试院官方PDF,True,True,自动化,
10558,中山大学,物理,214,642,5517,271,广东省教育考试院官方PDF,True,True,智能科学与技术,
10558,中山大学,物理,215,647,4264,388,广东省教育考试院官方PDF,True,True,土木工程,
10558,中山大学,物理,215,647,4264,388,广东省教育考试院官方PDF,True,True,交通工程,
10558,中山大学,物理,215,647,4264,388,广东省教育考试院官方PDF,True,True,水利水电工程,
10558,中山大学,物理,216,651,3575,433,广东省教育考试院官方PDF,True,True,化学工程,
10558,中山大学,物理,216,651,3575,433,广东省教育考试院官方PDF,True,True,制药工程,
10558,中山大学,物理,216,651,3575,433,广东省教育考试院官方PDF,True,True,生物医学工程,
10558,中山大学,物理,217,639,6467,350,广东省教育考试院官方PDF,True,True,工商管理,
10558,中山大学,物理,217,639,6467,350,广东省教育考试院官方PDF,True,True,市场营销,
10558,中山大学,物理,217,639,6467,350,广东省教育考试院官方PDF,True,True,人力资源管理,
10558,中山大学,物理,218,633,8536,475,广东省教育考试院官方PDF,True,True,法学,
10558,中山大学,物理,218,633,8536,475,广东省教育考试院官方PDF,True,True,知识产权,
10558,中山大学,物理,218,633,8536,475,广东省教育考试院官方PDF,True,True,国际经济与贸易,
10558,中山大学,物理,219,628,10616,302,广东省教育考试院官方PDF,True,True,会计学,
10558,中山大学,物理,219,628,10616,302,广东省教育考试院官方PDF,True,True,财务管理,
10558,中山大学,物理,219,628,10616,302,广东省教育考试院官方PDF,True,True,审计学,
10559,暨南大学,物理,210,597,28753,20,广东省教育考试院官方PDF,True,True,统计学,
10559,暨南大学,物理,210,597,28753,20,广东省教育考试院官方PDF,True,True,应用统计学,
10559,暨南大学,物理,210,597,28753,20,广东省教育考试院官方PDF,True,True,数据科学与大数据技术,
10559,暨南大学,物理,211,592,33210,154,广东省教育考试院官方PDF,True,True,电子信息科学与技术,
10559,暨南大学,物理,211,592,33210,154,广东省教育考试院官方PDF,True,True,微电子科学与工程,
10559,暨南大学,物理,211,592,33210,154,广东省教育考试院官方PDF,True,True,集成电路设计与集成系统,
10559,暨南大学,物理,212,595,30837,56,广东省教育考试院官方PDF,True,True,计算机科学与技术,
10559,暨南大学,物理,212,595,30837,56,广东省教育考试院官方PDF,True,True,软件工程,
10559,暨南大学,物理,212,595,30837,56,广东省教育考试院官方PDF,True,True,网络工程,
10559,暨南大学,物理,212,595,30837,56,广东省教育考试院官方PDF,True,True,信息安全,
10559,暨南大学,物理,213,593,32443,25,广东省教育考试院官方PDF,True,True,机械工程,
10559,暨南大学,物理,213,593,32443,25,广东省教育考试院官方PDF,True,True,机械设计制造及其自动化,
10559,暨南大学,物理,213,593,32443,25,广东省教育考试院官方PDF,True,True,机器人工程,
10559,暨南大学,物理,214,593,32172,37,广东省教育考试院官方PDF,True,True,电气工程及其自动化,
10559,暨南大学,物理,214,593,32172,37,广东省教育考试院官方PDF,True,True,自动化,
10559,暨南大学,物理,214,593,32172,37,广东省教育考试院官方PDF,True,True,智能科学与技术,
10559,暨南大学,物理,215,593,32622,182,广东省教育考试院官方PDF,True,True,土木工程,
10559,暨南大学,物理,215,593,32622,182,广东省教育考试院官方PDF,True,True,交通工程,
10559,暨南大学,物理,215,593,32622,182,广东省教育考试院官方PDF,True,True,水利水电工程,
10559,暨南大学,物理,217,602,25334,63,广东省教育考试院官方PDF,True,True,工商管理,
10559,暨南大学,物理,217,602,25334,63,广东省教育考试院官方PDF,True,True,市场营销,
10559,暨南大学,物理,217,602,25334,63,广东省教育考试院官方PDF,True,True,人力资源管理,
10559,暨南大学,物理,218,603,24510,527,广东省教育考试院官方PDF,True,True,法学,
10559,暨南大学,物理,218,603,24510,527,广东省教育考试院官方PDF,True,True,知识产权,
10559,暨南大学,物理,218,603,24510,527,广东省教育考试院官方PDF,True,True,国际经济与贸易,
10559,暨南大学,物理,219,599,27600,120,广东省教育考试院官方PDF,True,True,会计学,
10559,暨南大学,物理,219,599,27600,120,广东省教育考试院官方PDF,True,True,财务管理,
10559,暨南大学,物理,219,599,27600,120,广东省教育考试院官方PDF,True,True,审计学,
10559,暨南大学,物理,221,595,30480,140,广东省教育考试院官方PDF,True,True,中医学,
10559,暨南大学,物理,221,595,30480,140,广东省教育考试院官方PDF,True,True,针灸推拿学,
10559,暨南大学,物理,221,595,30480,140,广东省教育考试院官方PDF,True,True,中药学,
10559,暨南大学,物理,221,595,30480,140,广东省教育考试院官方PDF,True,True,康复治疗学,
10559,暨南大学,物理,222,613,17976,266,广东省教育考试院官方PDF,True,True,建筑学,
10559,暨南大学,物理,222,613,17976,266,广东省教育考试院官方PDF,True,True,城乡规划,
10559,暨南大学,物理,222,613,17976,266,广东省教育考试院官方PDF,True,True,风景园林,
10559,暨南大学,物理,222,613,17976,266,广东省教育考试院官方PDF,True,True,环境设计,
10559,暨南大学(中外合作办学),物理,223,594,31347,60,广东省教育考试院官方PDF,True,False,,
10559,暨南大学(中外合作办学),物理,224,599,27488,"考
62",广东省教育考试院官方PDF,True,False,,
10560,汕头大学,物理,203,554,75184,175,广东省教育考试院官方PDF,True,True,机械设计制造及其自动化,
10560,汕头大学,物理,203,554,75184,175,广东省教育考试院官方PDF,True,True,车辆工程,
10560,汕头大学,物理,203,554,75184,175,广东省教育考试院官方PDF,True,True,工业工程,
10560,汕头大学,物理,204,552,78313,393,广东省教育考试院官方PDF,True,True,土木工程,
10560,汕头大学,物理,204,552,78313,393,广东省教育考试院官方PDF,True,True,建筑环境与能源应用工程,
10560,汕头大学,物理,204,552,78313,393,广东省教育考试院官方PDF,True,True,城乡规划,
10560,汕头大学,物理,204,552,78313,393,广东省教育考试院官方PDF,True,True,建筑学,
10560,汕头大学,物理,205,559,69279,1347,广东省教育考试院官方PDF,True,True,化学工程,
10560,汕头大学,物理,205,559,69279,1347,广东省教育考试院官方PDF,True,True,材料科学与工程,
10560,汕头大学,物理,205,559,69279,1347,广东省教育考试院官方PDF,True,True,环境工程,
10560,汕头大学,物理,205,559,69279,1347,广东省教育考试院官方PDF,True,True,生物工程,
10560,汕头大学,物理,"育
206",555,73663,176,广东省教育考试院官方PDF,True,True,计算机科学与技术,
10560,汕头大学,物理,"育
206",555,73663,176,广东省教育考试院官方PDF,True,True,软件工程,
10560,汕头大学,物理,"育
206",555,73663,176,广东省教育考试院官方PDF,True,True,自动化,
10560,汕头大学,物理,"育
206",555,73663,176,广东省教育考试院官方PDF,True,True,机械工程,
10560,汕头大学,物理,"育
206",555,73663,176,广东省教育考试院官方PDF,True,True,电子信息工程,
10560,汕头大学(地方专项),物理,209,539,98040,29,广东省教育考试院官方PDF,True,False,,
10560,汕头大学(地方专项),物理,210,561,65824,45,广东省教育考试院官方PDF,True,False,,
10561,华南理工大学,物理,212,640,6278,386,广东省教育考试院官方PDF,True,True,计算机科学与技术,
10561,华南理工大学,物理,212,640,6278,386,广东省教育考试院官方PDF,True,True,软件工程,
10561,华南理工大学,物理,212,640,6278,386,广东省教育考试院官方PDF,True,True,网络工程,
10561,华南理工大学,物理,212,640,6278,386,广东省教育考试院官方PDF,True,True,信息安全,
